timestamp,node_id,traffic_volume,latency_ms,packet_loss_pct,signal_strength_dbm,error_rate,cpu_utilisation,memory_utilisation,fault
2024-01-06 12:50:00,node_012,553.42,154.59,3.2452,-85.27,0.1815,55.96,50.8,0
2024-01-06 12:55:00,node_012,798.97,89.26,9.274,-71.62,0.2354,59.29,44.1,0
2024-01-06 13:00:00,node_012,894.48,112.24,12.2665,-74.11,0.1953,52.24,61.0,0
2024-01-06 13:05:00,node_012,1016.46,128.2,13.8554,-63.65,0.1738,90.94,54.9,1
2024-01-06 13:10:00,node_012,675.55,88.9,7.5706,-70.38,0.1222,57.25,40.78,1
2024-01-06 13:15:00,node_012,470.81,25.48,0.348,-75.37,0.0046,22.6,52.37,0
2024-01-06 13:20:00,node_012,413.77,15.54,0.8413,-68.97,0.0062,30.2,61.17,0
2024-01-06 13:25:00,node_012,626.62,27.89,0.4919,-66.62,0.0162,34.03,30.57,0
2024-01-06 13:30:00,node_012,509.8,22.87,0.7552,-66.82,0.0475,39.24,64.68,0
2024-01-06 13:35:00,node_012,379.64,21.5,0.3751,-78.1,0.067,39.54,45.32,0
2024-01-06 13:40:00,node_012,600.9,25.06,0.5373,-67.38,0.0008,57.2,56.09,0
2024-01-06 13:45:00,node_012,385.01,24.47,0.4869,-79.13,0.0037,49.64,46.93,0
2024-01-06 13:50:00,node_012,312.31,10.2,0.0928,-63.02,0.005,7.04,47.11,0
2024-01-06 13:55:00,node_012,499.63,11.48,0.2502,-70.66,0.0496,28.51,50.62,0
2024-01-06 14:00:00,node_012,728.87,19.28,0.5941,-67.09,0.0232,30.6,66.9,0
2024-01-06 14:05:00,node_012,280.68,14.63,0.607,-63.73,0.0071,20.95,37.64,0
2024-01-06 14:10:00,node_012,340.28,28.3,0.1101,-59.88,0.0037,22.26,38.44,0
2024-01-06 14:15:00,node_012,590.3,15.05,0.4112,-57.53,0.0186,77.12,48.64,0
2024-01-06 14:20:00,node_012,932.58,124.15,8.7123,-85.99,0.1328,74.96,23.12,0
2024-01-06 14:25:00,node_012,1054.57,94.7,6.4712,-90.63,0.2073,86.37,42.55,0
2024-01-06 14:30:00,node_012,705.63,130.41,5.7491,-83.41,0.2609,64.13,47.24,0
2024-01-06 14:35:00,node_012,902.68,104.6,8.8003,-84.03,0.0322,52.67,58.93,0
2024-01-06 14:40:00,node_012,1684.85,94.16,8.0287,-93.84,0.211,54.93,62.19,1
2024-01-06 14:45:00,node_012,826.72,78.6,5.5422,-76.71,0.1962,63.4,38.06,1
2024-01-06 14:50:00,node_012,622.85,23.49,0.1874,-55.03,0.0269,26.45,55.76,0
2024-01-06 14:55:00,node_012,581.56,23.11,0.0922,-49.04,0.0072,25.01,42.54,0
2024-01-06 15:00:00,node_012,321.29,15.1,0.0211,-70.07,0.0297,23.84,44.09,0
2024-01-06 15:05:00,node_012,567.07,30.16,0.5736,-66.31,0.021,15.48,49.74,0
2024-01-06 15:10:00,node_012,508.74,13.88,0.4513,-65.07,0.0131,45.98,53.8,0
2024-01-06 15:15:00,node_012,510.93,23.4,0.2428,-64.78,0.0363,29.08,51.51,0
2024-01-06 15:20:00,node_012,540.38,15.59,0.2254,-74.1,0.0304,46.62,34.88,0
2024-01-06 15:25:00,node_012,457.96,21.95,0.1747,-56.77,0.0216,48.3,55.18,0
2024-01-06 15:30:00,node_012,508.41,19.02,0.0611,-66.72,0.0074,42.38,41.88,0
2024-01-06 15:35:00,node_012,528.97,13.49,0.1792,-47.43,0.0345,48.72,59.71,0
2024-01-06 15:40:00,node_012,589.53,7.63,0.4274,-64.96,0.0461,40.85,46.75,0
2024-01-06 15:45:00,node_012,316.74,24.43,0.0084,-66.9,0.006,66.77,54.86,0
2024-01-06 15:50:00,node_012,654.91,17.2,0.0838,-58.21,0.0032,40.57,44.68,0
2024-01-06 15:55:00,node_012,361.37,20.7,0.3149,-51.05,0.0582,61.71,50.82,0
2024-01-06 16:00:00,node_012,591.4,29.0,0.1064,-65.09,0.0042,54.03,50.69,0
2024-01-06 16:05:00,node_012,509.53,23.12,0.1009,-60.97,0.0469,62.37,46.4,0
2024-01-06 16:10:00,node_012,346.26,5.51,0.2162,-71.81,0.0144,66.93,45.54,0
2024-01-06 16:15:00,node_012,563.38,13.88,0.2354,-71.47,0.0223,26.4,40.53,0
2024-01-06 16:20:00,node_012,386.55,10.79,0.1471,-69.01,0.018,35.79,54.11,0
2024-01-06 16:25:00,node_012,628.26,15.83,0.0712,-61.83,0.0349,38.2,35.22,0
2024-01-06 16:30:00,node_012,414.7,18.65,0.367,-51.82,0.0029,40.07,63.95,0
2024-01-06 16:35:00,node_012,320.6,32.77,0.4176,-77.62,0.0328,66.58,67.02,0
2024-01-06 16:40:00,node_012,684.06,25.03,0.2066,-68.78,0.0297,40.55,60.3,0
2024-01-06 16:45:00,node_012,521.76,21.78,1.0012,-55.02,0.0288,40.28,27.01,0
2024-01-06 16:50:00,node_012,604.06,22.22,0.9721,-52.9,0.0027,51.63,52.47,0
2024-01-06 16:55:00,node_012,397.82,22.38,1.9087,-56.01,0.0065,41.02,48.39,0
2024-01-06 17:00:00,node_012,272.98,11.24,0.3814,-65.2,0.0332,43.29,47.63,0
2024-01-06 17:05:00,node_012,701.02,12.95,0.5505,-58.45,0.0395,46.95,40.14,0
2024-01-06 17:10:00,node_012,499.23,22.28,1.89,-72.89,0.0016,44.85,33.72,0
2024-01-06 17:15:00,node_012,558.96,20.02,1.0334,-61.69,0.0269,32.62,67.47,0
2024-01-06 17:20:00,node_012,578.79,21.51,0.782,-75.69,0.0183,47.88,42.6,0
2024-01-06 17:25:00,node_012,459.75,28.03,0.9323,-66.47,0.0156,43.86,50.35,0
2024-01-06 17:30:00,node_012,527.15,16.54,0.4757,-76.08,0.0111,40.18,29.88,0
2024-01-06 17:35:00,node_012,691.27,18.15,1.0724,-48.45,0.0362,37.55,42.57,0
2024-01-06 17:40:00,node_012,496.11,21.23,1.0391,-65.07,0.0328,55.17,44.31,0
2024-01-06 17:45:00,node_012,613.05,11.49,0.4508,-55.12,0.018,29.23,49.14,0
2024-01-06 17:50:00,node_012,261.05,12.63,0.2133,-86.61,0.013,42.12,52.85,0
2024-01-06 17:55:00,node_012,634.85,26.82,0.3421,-65.26,0.0037,38.07,33.1,0
2024-01-06 18:00:00,node_012,317.36,18.53,0.0016,-60.35,0.015,73.54,41.64,0
2024-01-06 18:05:00,node_012,621.13,17.55,1.7267,-52.67,0.0687,57.75,65.41,0
2024-01-06 18:10:00,node_012,546.88,21.21,0.202,-57.49,0.0205,64.87,39.87,0
2024-01-06 18:15:00,node_012,488.49,11.65,0.3699,-62.82,0.0014,36.5,75.6,0
2024-01-06 18:20:00,node_012,488.05,18.47,0.9044,-79.48,0.0292,27.35,62.22,0
2024-01-06 18:25:00,node_012,469.67,17.13,0.0939,-67.28,0.0437,48.66,38.54,0
2024-01-06 18:30:00,node_012,401.52,21.84,1.1795,-62.9,0.0746,62.97,73.06,0
2024-01-06 18:35:00,node_012,475.28,9.45,0.093,-65.85,0.0021,65.06,50.7,0
2024-01-06 18:40:00,node_012,764.97,15.99,0.0583,-64.85,0.015,23.46,57.15,0
2024-01-06 18:45:00,node_012,656.28,17.7,0.6235,-69.46,0.0035,33.97,51.83,0
2024-01-06 18:50:00,node_012,395.48,17.58,0.2582,-59.36,0.0331,43.05,45.56,0
2024-01-06 18:55:00,node_012,532.12,25.26,0.2216,-59.38,0.0134,76.95,60.93,0
2024-01-06 19:00:00,node_012,511.52,16.06,0.3019,-54.56,0.0435,69.64,50.17,0
2024-01-06 19:05:00,node_012,482.92,35.38,0.2778,-73.16,0.0365,6.48,48.73,0
2024-01-06 19:10:00,node_012,379.67,23.73,0.0344,-58.16,0.0058,47.33,51.3,0
2024-01-06 19:15:00,node_012,553.51,17.57,0.0208,-74.32,0.0092,50.32,46.43,0
2024-01-06 19:20:00,node_012,601.53,23.02,0.2707,-71.55,0.0123,73.8,62.37,0
2024-01-06 19:25:00,node_012,399.93,23.63,0.0491,-46.54,0.0078,56.42,36.91,0
2024-01-06 19:30:00,node_012,734.66,18.45,0.1321,-71.03,0.0226,27.97,60.15,0
2024-01-06 19:35:00,node_012,682.64,25.76,0.961,-72.88,0.0085,55.36,56.83,0
2024-01-06 19:40:00,node_012,565.78,15.12,0.1498,-61.45,0.003,62.14,59.41,0
2024-01-06 19:45:00,node_012,352.19,22.93,1.2777,-60.96,0.0389,46.13,51.74,0
2024-01-06 19:50:00,node_012,548.17,19.48,0.2914,-71.04,0.0142,48.07,59.35,0
2024-01-06 19:55:00,node_012,533.84,21.45,0.4397,-70.52,0.0008,39.25,37.26,0
2024-01-06 20:00:00,node_012,561.58,21.14,0.1285,-72.67,0.0053,62.08,41.38,0
2024-01-06 20:05:00,node_012,690.86,20.09,0.0095,-61.96,0.0204,17.31,47.51,0
2024-01-06 20:10:00,node_012,478.88,29.88,0.2972,-61.48,0.1075,46.34,63.32,0
2024-01-06 20:15:00,node_012,745.74,17.07,0.5029,-68.83,0.0834,64.61,56.88,0
2024-01-06 20:20:00,node_012,548.78,16.05,0.1072,-70.55,0.004,58.95,56.04,0
2024-01-06 20:25:00,node_012,465.14,19.56,1.2445,-62.35,0.0202,32.17,45.16,0
2024-01-06 20:30:00,node_012,787.93,26.52,0.1044,-70.26,0.0006,33.47,51.18,0
2024-01-06 20:35:00,node_012,599.59,20.19,0.6934,-65.04,0.0195,50.99,45.25,0
2024-01-06 20:40:00,node_012,445.43,19.64,0.4347,-60.09,0.0009,73.11,40.77,0
2024-01-06 20:45:00,node_012,510.11,17.22,0.0303,-55.83,0.021,28.56,56.77,0
2024-01-06 20:50:00,node_012,576.23,17.57,0.3025,-66.62,0.0886,67.96,46.42,0
2024-01-06 20:55:00,node_012,481.9,25.35,0.0711,-62.17,0.044,50.5,63.59,0
2024-01-06 21:00:00,node_012,516.07,19.69,0.2206,-63.46,0.001,39.33,26.89,0
2024-01-06 21:05:00,node_012,401.94,21.27,0.3603,-81.39,0.0271,55.56,41.62,0
2024-01-06 21:10:00,node_012,297.78,16.51,0.2093,-75.05,0.035,35.63,54.69,0
2024-01-06 21:15:00,node_012,512.77,23.88,0.1494,-71.66,0.0293,60.58,54.97,0
2024-01-06 21:20:00,node_012,516.8,26.12,0.3008,-59.13,0.0226,74.7,51.53,0
2024-01-06 21:25:00,node_012,563.25,15.36,0.4796,-66.97,0.0215,42.34,44.43,0
2024-01-06 21:30:00,node_012,430.86,15.49,1.0258,-73.39,0.0151,31.4,35.99,0
2024-01-06 21:35:00,node_012,339.13,15.78,0.4309,-62.8,0.0149,55.06,45.93,0
2024-01-06 21:40:00,node_012,384.16,25.18,0.1448,-82.89,0.0,75.91,50.32,0
2024-01-06 21:45:00,node_012,626.68,15.2,1.3609,-63.13,0.0312,32.1,61.14,0
2024-01-06 21:50:00,node_012,420.01,18.28,0.0973,-55.52,0.0423,22.83,41.81,0
2024-01-06 21:55:00,node_012,446.95,15.08,0.1449,-75.25,0.0342,63.52,43.32,0
2024-01-06 22:00:00,node_012,462.51,28.46,0.0576,-57.12,0.0488,52.99,61.43,0
2024-01-06 22:05:00,node_012,425.69,17.34,0.477,-61.29,0.0321,74.73,53.12,0
2024-01-06 22:10:00,node_012,416.81,28.32,0.0825,-65.9,0.0115,41.41,51.28,0
2024-01-06 22:15:00,node_012,395.47,19.87,0.0604,-78.5,0.0123,63.21,45.13,0
2024-01-06 22:20:00,node_012,668.08,17.53,0.7761,-58.76,0.0112,42.5,55.6,0
2024-01-06 22:25:00,node_012,581.61,23.99,0.6237,-59.61,0.004,53.39,41.08,0
2024-01-06 22:30:00,node_012,649.74,19.8,1.033,-64.67,0.003,43.23,63.3,0
2024-01-06 22:35:00,node_012,673.92,27.05,0.4169,-72.54,0.0311,65.17,52.95,0
2024-01-06 22:40:00,node_012,218.01,18.92,0.1487,-71.22,0.0421,53.08,52.34,0
2024-01-06 22:45:00,node_012,541.21,17.74,0.6667,-70.93,0.0291,64.05,54.88,0
2024-01-06 22:50:00,node_012,429.66,17.72,0.3224,-60.49,0.0249,61.44,37.42,0
2024-01-06 22:55:00,node_012,634.02,26.21,0.3251,-60.84,0.0085,71.13,52.75,0
2024-01-06 23:00:00,node_012,411.02,21.25,0.1071,-76.08,0.0208,20.19,57.73,0
2024-01-06 23:05:00,node_012,373.5,16.31,0.6973,-66.2,0.0018,56.65,77.71,0
2024-01-06 23:10:00,node_012,327.91,12.82,1.0025,-47.5,0.0083,58.27,70.16,0
2024-01-06 23:15:00,node_012,463.68,21.06,0.2695,-65.39,0.0306,50.17,52.64,0
2024-01-06 23:20:00,node_012,609.79,15.31,0.1172,-69.68,0.0026,37.31,62.47,0
2024-01-06 23:25:00,node_012,530.74,11.16,0.0753,-67.57,0.0005,38.97,43.95,0
2024-01-06 23:30:00,node_012,355.68,25.44,0.0662,-84.72,0.0223,45.73,47.58,0
2024-01-06 23:35:00,node_012,758.32,13.84,0.1986,-69.01,0.0207,47.86,53.76,0
2024-01-06 23:40:00,node_012,577.94,11.07,0.7858,-65.14,0.0021,73.02,45.63,0
2024-01-06 23:45:00,node_012,593.29,19.31,1.2421,-58.4,0.0212,48.39,51.75,0
2024-01-06 23:50:00,node_012,654.2,18.5,0.809,-82.54,0.0465,54.94,51.16,0
2024-01-06 23:55:00,node_012,303.17,15.63,0.2385,-54.76,0.0041,39.01,41.52,0
2024-01-07 00:00:00,node_012,390.63,21.09,0.5035,-65.3,0.0034,37.28,56.06,0
2024-01-07 00:05:00,node_012,598.76,18.52,0.0729,-70.29,0.0024,55.32,46.78,0
2024-01-07 00:10:00,node_012,402.71,31.0,0.7054,-65.82,0.0528,35.89,35.06,0
2024-01-07 00:15:00,node_012,467.0,19.04,0.5505,-59.71,0.0127,36.71,64.92,0
2024-01-07 00:20:00,node_012,490.67,13.64,0.3137,-56.67,0.0022,35.52,38.52,0
2024-01-07 00:25:00,node_012,346.71,21.5,0.7044,-66.34,0.0237,43.84,51.51,0
2024-01-07 00:30:00,node_012,456.7,21.92,0.615,-58.68,0.0077,36.44,53.29,0
2024-01-07 00:35:00,node_012,609.74,18.32,1.1487,-60.31,0.0226,25.69,41.66,0
2024-01-07 00:40:00,node_012,587.53,11.68,0.34,-72.7,0.0346,33.95,53.67,0
2024-01-07 00:45:00,node_012,633.56,27.73,0.8401,-69.36,0.014,21.87,39.27,0
2024-01-07 00:50:00,node_012,621.19,13.69,0.4823,-65.56,0.0376,41.21,42.23,0
2024-01-07 00:55:00,node_012,548.7,24.42,0.6196,-59.53,0.0093,29.87,48.45,0
2024-01-07 01:00:00,node_012,539.2,26.16,0.0798,-70.06,0.0015,57.83,54.26,0
2024-01-07 01:05:00,node_012,530.4,18.45,0.2077,-58.79,0.0052,42.55,68.84,0
2024-01-07 01:10:00,node_012,424.75,24.4,0.1293,-72.34,0.1149,37.15,69.85,0
2024-01-07 01:15:00,node_012,376.41,24.84,0.0637,-59.52,0.0167,63.37,51.15,0
2024-01-07 01:20:00,node_012,417.25,14.64,0.3662,-74.55,0.0037,64.38,41.27,0
2024-01-07 01:25:00,node_012,460.88,27.36,0.0806,-53.95,0.02,25.98,41.54,0
2024-01-07 01:30:00,node_012,421.3,21.65,0.1159,-76.11,0.0299,44.28,67.42,0
2024-01-07 01:35:00,node_012,549.66,9.18,0.3277,-61.32,0.0092,35.57,37.05,0
2024-01-07 01:40:00,node_012,524.23,20.99,0.4279,-68.48,0.003,61.62,44.77,0
2024-01-07 01:45:00,node_012,537.12,17.21,0.1432,-70.14,0.0,47.05,40.92,0
2024-01-07 01:50:00,node_012,542.17,22.23,0.0705,-57.99,0.0599,37.4,48.05,0
2024-01-07 01:55:00,node_012,643.48,16.8,0.7144,-60.46,0.0154,49.75,37.4,0
2024-01-07 02:00:00,node_012,498.97,16.83,0.6637,-65.17,0.0166,59.36,35.48,0
2024-01-07 02:05:00,node_012,621.0,14.82,0.1358,-61.4,0.0474,40.61,56.26,0
2024-01-07 02:10:00,node_012,561.99,21.12,0.6551,-50.94,0.0199,57.47,57.83,0
2024-01-07 02:15:00,node_012,635.56,22.6,0.1265,-79.5,0.004,46.15,68.87,0
2024-01-07 02:20:00,node_012,693.76,19.99,0.4914,-86.03,0.0167,42.57,48.29,0
2024-01-07 02:25:00,node_012,569.2,18.53,0.6053,-68.47,0.0314,44.69,31.19,0
2024-01-07 02:30:00,node_012,512.45,20.48,0.2127,-67.46,0.0125,27.45,34.74,0
2024-01-07 02:35:00,node_012,511.68,25.28,0.154,-60.87,0.0078,32.72,55.25,0
2024-01-07 02:40:00,node_012,443.58,14.8,0.4394,-63.57,0.0302,41.56,29.36,0
2024-01-07 02:45:00,node_012,439.55,13.32,0.0192,-64.42,0.0055,27.82,53.71,0
2024-01-07 02:50:00,node_012,608.25,14.0,1.938,-72.53,0.0038,49.81,42.83,0
2024-01-07 02:55:00,node_012,384.36,11.8,0.0282,-62.93,0.0076,56.47,38.86,0
2024-01-07 03:00:00,node_012,693.77,14.93,1.3284,-57.81,0.0045,55.22,63.68,0
2024-01-07 03:05:00,node_012,481.79,25.71,2.4518,-62.45,0.0378,66.33,50.34,0
2024-01-07 03:10:00,node_012,843.45,11.5,0.0658,-64.19,0.0282,52.44,42.79,0
2024-01-07 03:15:00,node_012,416.83,18.74,0.4097,-57.9,0.0089,44.83,40.42,0
2024-01-07 03:20:00,node_012,530.02,23.33,0.584,-65.98,0.0289,48.43,78.6,0
2024-01-07 03:25:00,node_012,457.78,20.06,0.815,-66.16,0.0003,68.53,55.29,0
2024-01-07 03:30:00,node_012,404.83,24.36,0.0245,-58.62,0.0286,27.79,52.76,0
2024-01-07 03:35:00,node_012,627.66,17.1,0.2276,-64.35,0.0276,59.23,31.93,0
2024-01-07 03:40:00,node_012,741.29,123.44,9.5852,-80.41,0.1315,64.94,56.6,0
2024-01-07 03:45:00,node_012,927.55,98.13,5.0057,-56.48,0.1704,61.02,57.39,0
2024-01-07 03:50:00,node_012,970.65,113.42,9.865,-81.0,0.1202,90.11,30.26,0
2024-01-07 03:55:00,node_012,1159.11,107.81,10.5882,-81.88,0.1996,71.44,50.71,0
2024-01-07 04:00:00,node_012,606.96,91.52,8.1202,-96.18,0.1963,60.87,53.9,1
2024-01-07 04:05:00,node_012,907.89,82.12,6.0563,-83.31,0.1755,102.19,58.87,1
2024-01-07 04:10:00,node_012,515.47,15.18,0.1167,-61.16,0.0409,53.71,45.38,0
2024-01-07 04:15:00,node_012,389.87,28.7,0.1124,-66.64,0.0001,40.7,49.26,0
2024-01-07 04:20:00,node_012,405.33,18.07,0.2792,-53.68,0.0201,20.61,50.05,0
2024-01-07 04:25:00,node_012,255.99,16.91,0.0772,-74.56,0.0389,44.92,73.01,0
2024-01-07 04:30:00,node_012,706.09,18.95,0.2355,-63.61,0.0122,60.43,57.14,0
2024-01-07 04:35:00,node_012,621.85,29.11,0.5817,-61.74,0.0262,52.97,24.47,0
2024-01-07 04:40:00,node_012,345.3,17.19,1.0747,-62.98,0.0115,47.35,58.85,0
2024-01-07 04:45:00,node_012,904.67,87.43,8.8818,-67.32,0.2453,52.86,38.96,0
2024-01-07 04:50:00,node_012,898.18,102.67,8.0051,-70.39,0.1527,57.89,38.19,0
2024-01-07 04:55:00,node_012,1307.18,88.52,8.5195,-90.56,0.2915,61.06,68.09,0
2024-01-07 05:00:00,node_012,695.89,98.57,8.6262,-68.59,0.0855,48.41,41.22,0
2024-01-07 05:05:00,node_012,1099.68,140.21,7.4971,-76.54,0.1307,57.88,59.36,1
2024-01-07 05:10:00,node_012,1095.48,109.52,14.3251,-83.78,0.1404,69.93,57.31,1
2024-01-07 05:15:00,node_012,421.12,20.79,0.5232,-71.0,0.0103,60.02,49.21,0
2024-01-07 05:20:00,node_012,667.91,17.75,0.4525,-67.54,0.0101,17.42,39.9,0
2024-01-07 05:25:00,node_012,607.82,20.32,0.172,-66.2,0.017,43.02,45.01,0
2024-01-07 05:30:00,node_012,513.19,13.3,0.4645,-70.38,0.0072,62.05,60.44,0
2024-01-07 05:35:00,node_012,622.95,21.12,0.5492,-70.33,0.0016,30.36,41.03,0
2024-01-07 05:40:00,node_012,304.75,22.77,0.1715,-64.69,0.0054,26.81,37.76,0
2024-01-07 05:45:00,node_012,352.58,20.41,0.0306,-61.59,0.0868,44.4,23.08,0
2024-01-07 05:50:00,node_012,556.95,20.18,0.5786,-48.72,0.0077,34.73,46.88,0
2024-01-07 05:55:00,node_012,588.26,16.97,0.3462,-64.62,0.0063,61.82,30.38,0
2024-01-07 06:00:00,node_012,533.53,19.2,0.2473,-47.23,0.0145,5.73,40.71,0
2024-01-07 06:05:00,node_012,274.08,14.52,0.6324,-64.49,0.0619,30.44,49.95,0
2024-01-07 06:10:00,node_012,372.52,17.27,0.6666,-66.51,0.0121,19.27,44.89,0
2024-01-07 06:15:00,node_012,549.99,30.32,0.1959,-65.94,0.0538,62.05,40.52,0
2024-01-07 06:20:00,node_012,791.18,20.44,0.0299,-75.46,0.012,52.55,42.13,0
2024-01-07 06:25:00,node_012,646.15,22.43,0.1155,-68.08,0.0053,50.36,49.38,0
2024-01-07 06:30:00,node_012,689.28,19.87,1.2774,-65.14,0.0352,36.34,52.75,0
2024-01-07 06:35:00,node_012,540.77,20.33,0.1742,-57.99,0.0015,26.63,71.5,0
2024-01-07 06:40:00,node_012,539.9,20.67,0.0822,-77.76,0.0137,74.29,37.32,0
2024-01-07 06:45:00,node_012,375.98,18.8,1.0318,-57.2,0.0277,30.2,55.58,0
2024-01-07 06:50:00,node_012,614.22,22.97,0.0197,-51.87,0.0126,41.94,55.79,0
2024-01-07 06:55:00,node_012,491.22,16.42,0.8242,-68.71,0.0243,85.35,50.2,0
2024-01-07 07:00:00,node_012,583.13,12.58,0.7449,-77.65,0.0365,27.26,53.06,0
2024-01-07 07:05:00,node_012,503.68,20.98,0.4177,-79.24,0.009,47.24,46.62,0
2024-01-07 07:10:00,node_012,533.49,25.59,0.5058,-79.33,0.0532,42.56,60.28,0
2024-01-07 07:15:00,node_012,489.47,16.75,0.0903,-57.99,0.0281,48.38,59.57,0
2024-01-07 07:20:00,node_012,526.95,23.92,0.418,-63.12,0.0105,26.56,44.0,0
2024-01-07 07:25:00,node_012,620.01,23.36,0.3916,-63.54,0.0039,40.99,41.44,0
2024-01-07 07:30:00,node_012,348.05,27.8,0.0984,-74.58,0.0612,47.25,33.82,0
2024-01-07 07:35:00,node_012,320.85,29.32,0.6772,-58.44,0.0122,36.36,48.48,0
2024-01-07 07:40:00,node_012,551.1,22.9,0.0186,-70.17,0.0188,26.73,64.76,0
2024-01-07 07:45:00,node_012,672.87,19.4,0.2193,-66.71,0.005,51.87,66.44,0
2024-01-07 07:50:00,node_012,703.13,11.92,0.526,-57.06,0.0747,41.21,40.93,0
2024-01-07 07:55:00,node_012,353.07,24.88,0.8049,-62.11,0.0441,60.75,57.76,0
2024-01-07 08:00:00,node_012,451.66,25.66,0.419,-68.21,0.0054,57.31,59.03,0
2024-01-07 08:05:00,node_012,322.49,18.71,1.2616,-69.88,0.0445,62.12,48.52,0
2024-01-07 08:10:00,node_012,433.93,21.76,0.2289,-62.56,0.0194,52.38,48.16,0
2024-01-07 08:15:00,node_012,634.74,14.87,1.6854,-51.98,0.0109,42.73,42.85,0
2024-01-07 08:20:00,node_012,498.45,17.01,0.131,-55.71,0.0185,59.91,50.76,0
2024-01-07 08:25:00,node_012,455.14,13.39,0.3275,-68.48,0.0228,48.26,55.49,0
2024-01-07 08:30:00,node_012,565.41,21.35,1.2475,-74.16,0.0287,53.4,73.63,0
2024-01-07 08:35:00,node_012,404.59,18.0,0.3992,-50.91,0.053,52.96,32.9,0
2024-01-07 08:40:00,node_012,691.16,26.25,0.5115,-57.85,0.0175,35.63,55.19,0
2024-01-07 08:45:00,node_012,500.87,21.17,1.2602,-56.47,0.0068,52.39,48.9,0
2024-01-07 08:50:00,node_012,451.78,21.77,1.4366,-61.91,0.0045,24.98,65.23,0
2024-01-07 08:55:00,node_012,570.42,20.06,0.1256,-66.07,0.0531,13.77,51.11,0
2024-01-07 09:00:00,node_012,612.71,27.9,0.7858,-62.91,0.0342,46.26,41.97,0
2024-01-07 09:05:00,node_012,691.52,27.26,1.5745,-65.27,0.0105,43.06,41.29,0
2024-01-07 09:10:00,node_012,474.8,19.14,0.0194,-64.2,0.0041,31.53,39.72,0
2024-01-07 09:15:00,node_012,630.33,21.49,0.3488,-61.34,0.0201,33.37,42.37,0
2024-01-07 09:20:00,node_012,512.15,27.07,0.9254,-58.32,0.1041,56.4,33.01,0
2024-01-07 09:25:00,node_012,426.63,14.12,0.2719,-64.69,0.002,46.77,52.14,0
2024-01-07 09:30:00,node_012,406.78,21.51,0.3361,-69.19,0.0322,60.77,50.2,0
2024-01-07 09:35:00,node_012,368.36,18.25,1.5551,-66.07,0.0092,18.71,64.93,0
2024-01-07 09:40:00,node_012,411.0,27.36,0.5756,-65.12,0.0187,48.5,45.37,0
2024-01-07 09:45:00,node_012,633.88,22.65,0.483,-71.27,0.0196,45.85,55.38,0
2024-01-07 09:50:00,node_012,584.81,11.31,0.7547,-71.14,0.0016,40.13,45.7,0
2024-01-07 09:55:00,node_012,351.05,17.92,0.7868,-71.74,0.0013,44.76,47.02,0
2024-01-07 10:00:00,node_012,290.43,27.02,0.7508,-47.35,0.0059,62.24,75.44,0
2024-01-07 10:05:00,node_012,366.52,24.46,0.1354,-59.87,0.0309,18.38,33.63,0
2024-01-07 10:10:00,node_012,406.79,14.79,0.0023,-63.24,0.0299,70.42,55.48,0
2024-01-07 10:15:00,node_012,463.61,15.11,0.4085,-63.68,0.0058,66.04,63.06,0
2024-01-07 10:20:00,node_012,640.74,20.39,0.0232,-51.29,0.0254,38.48,29.22,0
2024-01-07 10:25:00,node_012,434.27,19.73,0.0008,-77.18,0.0034,52.0,66.32,0
2024-01-07 10:30:00,node_012,701.66,18.72,2.6914,-61.7,0.0545,27.27,55.99,0
2024-01-07 10:35:00,node_012,298.38,17.98,0.4345,-61.14,0.0037,45.95,55.38,0
2024-01-07 10:40:00,node_012,458.16,17.06,0.5865,-75.17,0.032,58.83,52.54,0
2024-01-07 10:45:00,node_012,594.27,31.28,2.2386,-55.08,0.0279,33.1,47.13,0
2024-01-07 10:50:00,node_012,601.66,18.17,0.2642,-63.54,0.0314,21.41,51.96,0
2024-01-07 10:55:00,node_012,459.71,16.7,1.0766,-67.71,0.0107,51.48,22.7,0
2024-01-07 11:00:00,node_012,620.21,22.53,0.6465,-73.55,0.0104,77.79,36.98,0
2024-01-07 11:05:00,node_012,597.46,19.49,0.1906,-67.77,0.0069,49.67,47.71,0
2024-01-07 11:10:00,node_012,418.15,15.39,0.044,-62.94,0.009,43.61,79.53,0
2024-01-07 11:15:00,node_012,537.79,18.75,0.5023,-60.61,0.0032,51.54,44.79,0
2024-01-07 11:20:00,node_012,584.43,19.7,1.9399,-69.26,0.0174,44.21,29.12,0
2024-01-07 11:25:00,node_012,426.74,22.15,0.404,-52.22,0.0028,61.13,37.54,0
2024-01-07 11:30:00,node_012,703.32,21.57,1.5497,-59.2,0.02,35.77,33.2,0
2024-01-07 11:35:00,node_012,399.76,14.92,0.0413,-59.19,0.0389,29.15,29.48,0
2024-01-07 11:40:00,node_012,517.29,23.04,1.367,-60.68,0.0034,49.74,35.18,0
2024-01-07 11:45:00,node_012,350.03,24.46,1.3939,-71.11,0.0457,55.31,58.75,0
2024-01-07 11:50:00,node_012,512.4,14.62,0.2516,-83.6,0.0113,48.85,74.31,0
2024-01-07 11:55:00,node_012,371.95,16.12,0.0525,-63.47,0.0326,48.3,50.45,0
2024-01-07 12:00:00,node_012,464.7,19.12,1.6713,-73.66,0.0129,67.95,65.86,0
